INSEE_COM;NOM_COM_M;INSEE_DEP;NOM_DEP;CODE_EPCI;NOM_EPCI
70181;COURCUIRE;70;HAUTE-SAONE;200041887;CC du Val Marnaysien
70182;COURMONT;70;HAUTE-SAONE;247000722;CC du Pays d'Héricourt
70183;COURTESOULT-ET-GATEY;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70184;COUTHENANS;70;HAUTE-SAONE;247000722;CC du Pays d'Héricourt
70185;CRESANCEY;70;HAUTE-SAONE;200036549;CC Val de Gray
70186;LA CREUSE;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70187;CREVANS-ET-LA-CHAPELLE-LES-GRANGES;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70188;CREVENEY;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70189;CROMARY;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70190;CUBRY-LES-FAVERNEY;70;HAUTE-SAONE;200041879;CC Terres de Saône
70192;CUGNEY;70;HAUTE-SAONE;200041887;CC du Val Marnaysien
70193;CULT;70;HAUTE-SAONE;200041887;CC du Val Marnaysien
70194;CUVE;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70195;DAMBENOIT-LES-COLOMBE;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70196;DAMPIERRE-LES-CONFLANS;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70197;DAMPIERRE-SUR-LINOTTE;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70198;DAMPIERRE-SUR-SALON;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70199;DAMPVALLEY-LES-COLOMBE;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70200;DAMPVALLEY-SAINT-PANCRAS;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70201;DELAIN;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70202;DEMANGEVELLE;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70203;LA DEMIE;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70204;DENEVRE;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70205;ECHAVANNE;70;HAUTE-SAONE;247000821;CC Rahin et Cherimont
70206;ECHENANS-SOUS-MONT-VAUDOIS;70;HAUTE-SAONE;247000722;CC du Pays d'Héricourt
70207;ECHENOZ-LA-MELINE;70;HAUTE-SAONE;247000011;CA de Vesoul
70208;ECHENOZ-LE-SEC;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70210;ECROMAGNY;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70211;ECUELLE;70;HAUTE-SAONE;200036549;CC Val de Gray
70213;EHUNS;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70214;EQUEVILLEY;70;HAUTE-SAONE;200041879;CC Terres de Saône
70215;ERREVET;70;HAUTE-SAONE;247000821;CC Rahin et Cherimont
70216;ESBOZ-BREST;70;HAUTE-SAONE;247000755;CC du Pays de Luxeuil
70217;ESMOULIERES;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70218;ESMOULINS;70;HAUTE-SAONE;200036549;CC Val de Gray
70219;ESPRELS;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70220;ESSERTENNE-ET-CECEY;70;HAUTE-SAONE;200036549;CC Val de Gray
70221;ETOBON;70;HAUTE-SAONE;247000722;CC du Pays d'Héricourt
70222;ETRELLES-ET-LA-MONTBLEUSE;70;HAUTE-SAONE;247000698;CC des Monts de Gy
70224;ETUZ;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70225;FAHY-LES-AUTREY;70;HAUTE-SAONE;200036549;CC Val de Gray
70226;FALLON;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70227;FAUCOGNEY-ET-LA-MER;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70228;FAVERNEY;70;HAUTE-SAONE;200041879;CC Terres de Saône
70229;FAYMONT;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70230;FEDRY;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70231;FERRIERES-LES-RAY;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70232;FERRIERES-LES-SCEY;70;HAUTE-SAONE;247000367;CC des Combes
70233;LES FESSEY;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70234;FILAIN;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70235;FLAGY;70;HAUTE-SAONE;200041879;CC Terres de Saône
70236;FLEUREY-LES-FAVERNEY;70;HAUTE-SAONE;200041879;CC Terres de Saône
70237;FLEUREY-LES-LAVONCOURT;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70238;FLEUREY-LES-SAINT-LOUP;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70239;FONDREMAND;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70240;FONTAINE-LES-LUXEUIL;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70242;FONTENOIS-LA-VILLE;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70243;FONTENOIS-LES-MONTBOZON;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70244;FOUCHECOURT;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70245;FOUGEROLLES;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70247;FOUVENT-SAINT-ANDOCHE;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70248;FRAHIER-ET-CHATEBIER;70;HAUTE-SAONE;247000821;CC Rahin et Cherimont
70249;FRANCALMONT;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70250;FRANCHEVELLE;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70251;FRANCOURT;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70252;FRAMONT;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70253;FRASNE-LE-CHATEAU;70;HAUTE-SAONE;247000698;CC des Monts de Gy
70254;FREDERIC-FONTAINE;70;HAUTE-SAONE;247000821;CC Rahin et Cherimont
70255;FRESNE-SAINT-MAMES;70;HAUTE-SAONE;247000698;CC des Monts de Gy
70256;FRESSE;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70257;FRETIGNEY-ET-VELLOREILLE;70;HAUTE-SAONE;247000698;CC des Monts de Gy
70258;FROIDECONCHE;70;HAUTE-SAONE;247000755;CC du Pays de Luxeuil
70259;FROIDETERRE;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70260;FROTEY-LES-LURE;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70261;FROTEY-LES-VESOUL;70;HAUTE-SAONE;247000011;CA de Vesoul
70262;GENEVREUILLE;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70263;GENEVREY;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70264;GEORFANS;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70265;GERMIGNEY;70;HAUTE-SAONE;200036549;CC Val de Gray
70267;GEVIGNEY-ET-MERCEY;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70268;GEZIER-ET-FONTENELAY;70;HAUTE-SAONE;200041887;CC du Val Marnaysien
70269;GIREFONTAINE;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70271;GOUHENANS;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70272;GOURGEON;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70273;GRAMMONT;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70274;GRANDECOURT;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70275;GRANDVELLE-ET-LE-PERRENOT;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70276;GRANGES-LA-VILLE;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70277;GRANGES-LE-BOURG;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70278;GRATTERY;70;HAUTE-SAONE;200041879;CC Terres de Saône
70279;GRAY;70;HAUTE-SAONE;200036549;CC Val de Gray
70280;GRAY-LA-VILLE;70;HAUTE-SAONE;200036549;CC Val de Gray
70282;GY;70;HAUTE-SAONE;247000698;CC des Monts de Gy
70283;HAUT-DU-THEM-CHATEAU-LAMBERT;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70284;HAUTEVELLE;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70285;HERICOURT;70;HAUTE-SAONE;247000722;CC du Pays d'Héricourt
70286;HUGIER;70;HAUTE-SAONE;200041887;CC du Val Marnaysien
70287;HURECOURT;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70288;HYET;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70289;IGNY;70;HAUTE-SAONE;200036549;CC Val de Gray
70290;JASNEY;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70291;JONVELLE;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70292;JUSSEY;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70293;LAMBREY;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70294;LANTENOT;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70295;LA LANTERNE-ET-LES-ARMONTS;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70296;LARIANS-ET-MUNANS;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70297;LARRET;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70298;LAVIGNEY;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70299;LAVONCOURT;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70301;LIEFFRANS;70;HAUTE-SAONE;247000698;CC des Monts de Gy
70302;LIEUCOURT;70;HAUTE-SAONE;200036549;CC Val de Gray
70303;LIEVANS;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70304;LINEXERT;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70305;LŒUILLEY;70;HAUTE-SAONE;200036549;CC Val de Gray
70306;LOMONT;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70307;LONGEVELLE;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70308;LA LONGINE;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70309;LOULANS-VERCHAMP;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70310;LURE;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70311;LUXEUIL-LES-BAINS;70;HAUTE-SAONE;247000755;CC du Pays de Luxeuil
70312;LUZE;70;HAUTE-SAONE;247000722;CC du Pays d'Héricourt
70313;LYOFFANS;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70314;MAGNIVRAY;70;HAUTE-SAONE;247000755;CC du Pays de Luxeuil
70315;MAGNONCOURT;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70316;LE MAGNORAY;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70317;LES MAGNY;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70318;MAGNY-DANIGON;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70319;MAGNY-JOBERT;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70320;MAGNY-LES-JUSSEY;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70321;MAGNY-VERNOIS;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70322;MAILLERONCOURT-CHARETTE;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70323;MAILLERONCOURT-SAINT-PANCRAS;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70324;MAILLEY-ET-CHAZELOT;70;HAUTE-SAONE;247000367;CC des Combes
70325;MAIZIERES;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70326;LA MALACHERE;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70327;MALANS;70;HAUTE-SAONE;200041887;CC du Val Marnaysien
70328;MALBOUHANS;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70329;MALVILLERS;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70330;MANDREVILLARS;70;HAUTE-SAONE;247000722;CC du Pays d'Héricourt
70331;MANTOCHE;70;HAUTE-SAONE;200036549;CC Val de Gray
70332;MARAST;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70334;MARNAY;70;HAUTE-SAONE;200041887;CC du Val Marnaysien
70335;MAUSSANS;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70336;MELECEY;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70337;MELIN;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70338;MELINCOURT;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70339;MELISEY;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70340;MEMBREY;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70341;MENOUX;70;HAUTE-SAONE;200041879;CC Terres de Saône
70342;MERCEY-SUR-SAONE;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70343;MERSUAY;70;HAUTE-SAONE;200041879;CC Terres de Saône
70344;MEURCOURT;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70347;MIGNAVILLERS;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70348;MOFFANS-ET-VACHERESSE;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70349;MOIMAY;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70350;MOLAY;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70351;MOLLANS;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70352;LA MONTAGNE;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70353;MONTAGNEY;70;HAUTE-SAONE;200041887;CC du Val Marnaysien
70355;MONTARLOT-LES-RIOZ;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70356;MONTBOILLON;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70357;MONTBOZON;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70358;MONTCEY;70;HAUTE-SAONE;247000011;CA de Vesoul
70359;MONTCOURT;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70360;MONTDORE;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70361;MONTESSAUX;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70362;MONTIGNY-LES-CHERLIEU;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70363;MONTIGNY-LES-VESOUL;70;HAUTE-SAONE;247000011;CA de Vesoul
70364;MONTJUSTIN-ET-VELOTTE;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70366;VILLERS-CHEMIN-ET-MONT-LES-ETRELLES;70;HAUTE-SAONE;247000698;CC des Monts de Gy
70367;MONT-LE-VERNOIS;70;HAUTE-SAONE;247000011;CA de Vesoul
70368;MONTOT;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70369;MONT-SAINT-LEGER;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70371;MONTUREUX-ET-PRANTIGNY;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70372;MONTUREUX-LES-BAULAY;70;HAUTE-SAONE;200041879;CC Terres de Saône
70373;LA ROCHE-MOREY;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70374;MOTEY-BESUCHE;70;HAUTE-SAONE;200041887;CC du Val Marnaysien
70375;MOTEY-SUR-SAONE;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70376;NANTILLY;70;HAUTE-SAONE;200036549;CC Val de Gray
70378;NAVENNE;70;HAUTE-SAONE;247000011;CA de Vesoul
70380;NEUREY-EN-VAUX;70;HAUTE-SAONE;200041879;CC Terres de Saône
70381;NEUREY-LES-LA-DEMIE;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70383;NEUVELLE-LES-CROMARY;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70384;NEUVELLE-LES-LA-CHARITE;70;HAUTE-SAONE;247000367;CC des Combes
70385;LA NEUVELLE-LES-LURE;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70386;LA NEUVELLE-LES-SCEY;70;HAUTE-SAONE;247000367;CC des Combes
70387;NOIDANS-LE-FERROUX;70;HAUTE-SAONE;247000367;CC des Combes
70388;NOIDANS-LES-VESOUL;70;HAUTE-SAONE;247000011;CA de Vesoul
70389;NOIRON;70;HAUTE-SAONE;200036549;CC Val de Gray
70390;NOROY-LE-BOURG;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70392;OIGNEY;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70393;OISELAY-ET-GRACHAUX;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70394;ONAY;70;HAUTE-SAONE;200036549;CC Val de Gray
70395;OPPENANS;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70396;ORICOURT;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70397;ORMENANS;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70398;ORMOICHE;70;HAUTE-SAONE;247000755;CC du Pays de Luxeuil
70399;ORMOY;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70400;OUGE;70;HAUTE-SAONE;200070332;CC du Pays de Chalindrey, de Vannier Amance et de la Région de Bourbonne-Les-Bains
70401;OVANCHES;70;HAUTE-SAONE;247000367;CC des Combes
70402;OYRIERES;70;HAUTE-SAONE;200036549;CC Val de Gray
70403;PALANTE;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70404;PASSAVANT-LA-ROCHERE;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70405;PENNESIERES;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70406;PERCEY-LE-GRAND;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70407;PERROUSE;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70408;PESMES;70;HAUTE-SAONE;200036549;CC Val de Gray
70409;PIERRECOURT;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70410;PIN;70;HAUTE-SAONE;200041887;CC du Val Marnaysien
70411;LA PISSEURE;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70412;PLAINEMONT;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70413;PLANCHER-BAS;70;HAUTE-SAONE;247000821;CC Rahin et Cherimont
70414;PLANCHER-LES-MINES;70;HAUTE-SAONE;247000821;CC Rahin et Cherimont
70415;POLAINCOURT-ET-CLAIREFONTAINE;70;HAUTE-SAONE;200041879;CC Terres de Saône
70416;POMOY;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70417;PONTCEY;70;HAUTE-SAONE;247000367;CC des Combes
70418;LA ROMAINE;70;HAUTE-SAONE;247000367;CC des Combes
70419;PONT-DU-BOIS;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70420;PONT-SUR-L'OGNON;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70421;PORT-SUR-SAONE;70;HAUTE-SAONE;200041879;CC Terres de Saône
70422;POYANS;70;HAUTE-SAONE;200036549;CC Val de Gray
70423;PREIGNEY;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70425;LA PROISELIERE-ET-LANGLE;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70426;PROVENCHERE;70;HAUTE-SAONE;200041879;CC Terres de Saône
70427;PURGEROT;70;HAUTE-SAONE;200041879;CC Terres de Saône
70428;PUSEY;70;HAUTE-SAONE;247000011;CA de Vesoul
70429;PUSY-ET-EPENOUX;70;HAUTE-SAONE;247000011;CA de Vesoul
70430;LA QUARTE;70;HAUTE-SAONE;200070332;CC du Pays de Chalindrey, de Vannier Amance et de la Région de Bourbonne-Les-Bains
70431;QUENOCHE;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70432;QUERS;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70433;QUINCEY;70;HAUTE-SAONE;247000011;CA de Vesoul
70435;RADDON-ET-CHAPENDU;70;HAUTE-SAONE;247000755;CC du Pays de Luxeuil
70436;RAINCOURT;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70437;RANZEVELLE;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70438;RAY-SUR-SAONE;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70439;RAZE;70;HAUTE-SAONE;247000367;CC des Combes
70440;RECOLOGNE;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70441;RECOLOGNE-LES-RIOZ;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70442;RENAUCOURT;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70443;LA GRANDE-RESIE;70;HAUTE-SAONE;200036549;CC Val de Gray
70444;LA RESIE-SAINT-MARTIN;70;HAUTE-SAONE;200036549;CC Val de Gray
70445;RIGNOVELLE;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70446;RIGNY;70;HAUTE-SAONE;200036549;CC Val de Gray
70447;RIOZ;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70448;ROCHE-ET-RAUCOURT;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70449;ROCHE-SUR-LINOTTE-ET-SORANS-LES-CORDIERS;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70450;LA ROCHELLE;70;HAUTE-SAONE;200070332;CC du Pays de Chalindrey, de Vannier Amance et de la Région de Bourbonne-Les-Bains
70451;RONCHAMP;70;HAUTE-SAONE;247000821;CC Rahin et Cherimont
70452;ROSEY;70;HAUTE-SAONE;247000367;CC des Combes
70453;LA ROSIERE;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70454;ROSIERES-SUR-MANCE;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70455;ROYE;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70456;RUHANS;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70457;RUPT-SUR-SAONE;70;HAUTE-SAONE;247000367;CC des Combes
70459;SAINT-BARTHELEMY;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70460;SAINT-BRESSON;70;HAUTE-SAONE;247000755;CC du Pays de Luxeuil
70461;SAINT-BROING;70;HAUTE-SAONE;200036549;CC Val de Gray
70462;SAINT-FERJEUX;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70463;SAINT-GAND;70;HAUTE-SAONE;247000698;CC des Monts de Gy
70464;SAINT-GERMAIN;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70466;SAINT-LOUP-NANTOUARD;70;HAUTE-SAONE;200036549;CC Val de Gray
70467;SAINT-LOUP-SUR-SEMOUSE;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70468;SAINT-MARCEL;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70469;SAINTE-MARIE-EN-CHANOIS;70;HAUTE-SAONE;247000755;CC du Pays de Luxeuil
70470;SAINTE-MARIE-EN-CHAUX;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70471;SAINTE-REINE;70;HAUTE-SAONE;200036549;CC Val de Gray
70472;SAINT-REMY;70;HAUTE-SAONE;200041879;CC Terres de Saône
70473;SAINT-SAUVEUR;70;HAUTE-SAONE;247000755;CC du Pays de Luxeuil
70474;SAINT-SULPICE;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70475;SAINT-VALBERT;70;HAUTE-SAONE;247000755;CC du Pays de Luxeuil
70476;SAPONCOURT;70;HAUTE-SAONE;200041879;CC Terres de Saône
70477;SAULNOT;70;HAUTE-SAONE;247000722;CC du Pays d'Héricourt
70478;SAULX;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70479;SAUVIGNEY-LES-GRAY;70;HAUTE-SAONE;200036549;CC Val de Gray
70480;SAUVIGNEY-LES-PESMES;70;HAUTE-SAONE;200036549;CC Val de Gray
70481;SAVOYEUX;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70482;SCEY-SUR-SAONE-ET-SAINT-ALBIN;70;HAUTE-SAONE;247000367;CC des Combes
70483;SCYE;70;HAUTE-SAONE;200041879;CC Terres de Saône
70484;SECENANS;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70485;SELLES;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70486;SEMMADON;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70487;SENARGENT-MIGNAFANS;70;HAUTE-SAONE;247000714;CC du Pays de Villersexel
70488;SENONCOURT;70;HAUTE-SAONE;200041879;CC Terres de Saône
70489;SERVANCE-MIELLIN;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70490;SERVIGNEY;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70491;SEVEUX;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70492;SOING-CUBRY-CHARENTENAY;70;HAUTE-SAONE;247000367;CC des Combes
70493;SORANS-LES-BREUREY;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70494;SORNAY;70;HAUTE-SAONE;200041887;CC du Val Marnaysien
70496;TARTECOURT;70;HAUTE-SAONE;200036150;CC des Hauts du Val de Saône
70497;TAVEY;70;HAUTE-SAONE;247000722;CC du Pays d'Héricourt
70498;TERNUAY-MELAY-ET-SAINT-HILAIRE;70;HAUTE-SAONE;247000854;CC de la Haute Vallée de l'Ognon
70499;THEULEY;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70500;THIEFFRANS;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70501;THIENANS;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70502;TINCEY-ET-PONTREBEAU;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70503;TRAITIEFONTAINE;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70504;TRAVES;70;HAUTE-SAONE;247000367;CC des Combes
70505;LE TREMBLOIS;70;HAUTE-SAONE;200036549;CC Val de Gray
70506;TREMOINS;70;HAUTE-SAONE;247000722;CC du Pays d'Héricourt
70507;TRESILLEY;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70509;TROMAREY;70;HAUTE-SAONE;200041887;CC du Val Marnaysien
70510;VADANS;70;HAUTE-SAONE;200036549;CC Val de Gray
70511;VAITE;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70512;LA VAIVRE;70;HAUTE-SAONE;200041721;CC de la Haute Comté
70513;VAIVRE-ET-MONTOILLE;70;HAUTE-SAONE;247000011;CA de Vesoul
70514;VALAY;70;HAUTE-SAONE;200036549;CC Val de Gray
70515;LE VAL-DE-GOUHENANS;70;HAUTE-SAONE;247000664;CC du Pays de Lure
70516;VALLEROIS-LE-BOIS;70;HAUTE-SAONE;200041861;CC du Triangle Vert
70517;VALLEROIS-LORIOZ;70;HAUTE-SAONE;200041853;CC du Pays de Montbozon et du Chanois
70518;LE VAL-SAINT-ELOI;70;HAUTE-SAONE;200041879;CC Terres de Saône
70519;VANDELANS;70;HAUTE-SAONE;247000706;CC du Pays Riolais
70520;VANNE;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70521;VANTOUX-ET-LONGEVELLE;70;HAUTE-SAONE;247000698;CC des Monts de Gy
70522;VAROGNE;70;HAUTE-SAONE;200041879;CC Terres de Saône
70523;VARS;70;HAUTE-SAONE;200036549;CC Val de Gray
70524;VAUCHOUX;70;HAUTE-SAONE;200041879;CC Terres de Saône
70525;VAUCONCOURT-NERVEZAIN;70;HAUTE-SAONE;247000623;CC des Quatre Rivières
70526;VAUVILLERS;70;HAUTE-SAONE;200041721;CC de la Haute Comté
