Zone;CodeZone;I_01_03_4;I_06_01_2;I_07_01_2;I_07_01_3;I_08_08_2;I_10_00_0;I_10_00_1;I_10_00_2;I_12_08_1;I_12_01_5;I_12_05_5;I_13_01_1;I_16_02_6;I_18_03_1;I_18_04_1;I_18_04_2;I_18_05_1;I_18_05_2;I_18_05_3;I_19_01_1;I_20_01_1;I_22_04_3;I_23_02_1;I_23_02_2;I_24_01_5;I_24_01_4;I_27_01_3;I_THD;Avancement_PCAET
CC du Pays Fléchois;247200348;0.29957161115101;34.9420607958727;26.3233366107518;17.8001770925414;2.0946954134149;53.7120960128381;16.2294320923857;63.9670769461826;1.1371589119826;9.25086643561717;1.3225244501392;13.2032322000305;12.0108016175423;0;0;50;0;0;0;6.25;14;4.44697838639872;1.184029214841;83.7415127544787;5.89145003313941;36.3636363636364;4.97721360998229;15.9715353114448;NA
CC du Sud Est du Pays Manceau;247200421;0.304886701295505;15.1276248686108;39.3459776508895;6.73422363158258;1.41681631567473;51.0565030072483;13.6176618535711;69.7050831740254;0.353923460459416;10.884030418251;1.52692268409553;18.254990341275;3.90389444275843;NA;NA;NA;NA;NA;NA;0;16.6666666666667;9.92124584440321;2.28913629344314;88.4729981832747;4.69290784302223;59.0909090909091;5.52253575753754;24.8261060767591;NA
CC Orée de Bercé - Belinois;247200447;0.253978500123521;23.1828568172868;35.6851695248656;9.41918984103031;1.8392661780926;49.7463583997616;13.8642004300705;68.3686511311597;0.654135037061571;11.2768758227293;0.49354392446402;10.8220211161388;5.29403712720457;NA;0;NA;NA;NA;NA;20;4.34782608695652;1.61615503887382;3.32613236714675;86.7681253601713;6.17347463730836;40.9090909090909;5.19798301999722;17.2033799008562;NA
CC du Val de Sarthe;247200629;0.258575432743574;18.0273072452736;35.7422148437469;9.59582744422398;1.38134440414535;51.9980053364641;13.9640570084185;69.3129313709048;1.1062402695828;10.1186943620178;1.73766918805131;3.98373983739837;4.19634951524644;0;0;NA;0;0;0;5.88235294117647;17.5438596491228;0;2.85653861452065;86.8962504048891;5.92495062541146;40.9090909090909;6.59353497467245;36.5546180076906;NA
CC du Pays de l'huisne Sarthoise;247200686;0.33608342216966;34.1897705492736;31.1136158108439;15.8400651976605;3.31507942388437;53.1957559839095;16.9256296539967;67.8753773314011;0.295724758362963;9.42613505415994;2.32073356781834;5.01282810341425;7.94194345531283;0;0;0;0;0;0;0;31.8840579710145;0.00198076461465389;2.44247471265496;82.3596573855904;4.49438202247191;27.2727272727273;3.98538764871769;28.3353010846528;NA
CC des Vallées d'Aigueblanche;247300015;0.28695462669048;18.1837520283838;37.2195424783047;9.72042511856919;2.98788394153355;53.3894460140879;12.7753113610847;74.6169179294328;0.666778738760175;11.0875106202209;0.980486186289064;5.58744737849216;7.62638816164109;NA;0;0;NA;NA;NA;12.5;28.5714285714286;25.9716775325992;4.04698723890192;82.1032035646092;14.208581983518;45.4545454545455;3.02389971024208;7.02118981537348;NA
CC de Haute-Tarentaise;247300254;0.181668769563453;8.96828047744094;41.0823493859371;12.7362062745352;18.3934467181046;48.9374047513109;25.8681662121687;80.6798565431502;0.499457978113695;8.93175889056707;0.350967266274698;4.99154817540022;29.6766564964153;NA;0;0;NA;NA;NA;0;26.6666666666667;20.1859093112771;11.842053707455;50.8379540612536;20.9889499351812;95.4545454545455;1.65269718625154;34.5175491297024;NA
CC de Yenne;247300262;0.293712281702093;25.4400259608042;40.61787635618;9.24267849012665;2.57155388260475;56.7624200639864;15.2781850592529;71.7109694933439;0.550085845455349;11.4754098360656;0.72103281039736;10.7023411371237;5.91720435454223;0;NA;NA;NA;NA;NA;NA;36;13.1822864521381;2.78322385521417;85.3771690002955;8.57510361583536;22.7272727272727;1.62951173521216;16.7202559684962;NA
CC du Canton de la Chambre;247300361;0.333177825526689;30.8151036140328;32.4154070447434;11.6778687261678;4.45390098317573;61.214900389829;11.9995404582742;71.211364595484;1.87109570511857;10.7777777777778;0.394692876208142;15.5459592843923;9.90994251279407;0;0;0;NA;NA;NA;40.7407407407407;27.5;2.39743740171921;2.51591812297941;82.3521074830982;9.49023861171367;95.4545454545455;3.2551003610902;19.911642172524;NA
CC Maurienne Galibier;247300452;0.358109627539713;6.28591253314073;41.014174629031;11.3772645801215;6.98664277027969;55.1592507106735;17.6315205341373;75.2933613181328;0.195383983472993;9.01603814477677;0.15565988384738;7.74725274725275;21.4722809362125;NA;0;NA;NA;NA;NA;0;27.7777777777778;11.6311271980603;6.49717620483775;66.064438819615;10.8774474256708;90.9090909090909;2.64737730960087;46.0826745164003;NA
CC Val Guiers;247300528;0.319940564720548;29.1821951838134;37.3487895906492;12.9659407281694;3.01472790096003;51.9116134117952;17.0634484084607;67.9797218127983;0.56474744598998;12.5890736342043;0.937015597731277;5.55739331789613;4.9918511709288;NA;0;0;0;0;0;50;42.3076923076923;5.75550705158262;3.6288070683142;86.2169261673913;11.5645134643978;9.09090909090909;5.9632565455685;13.6794718255796;NA
CC du Lac d'Aiguebelette (Ccla);247300668;0.279706621659795;26.053292642714;50.7373958249242;7.39788384801566;3.63918677449658;50.6167064013438;11.5679462536845;71.6210593191654;1.18215538610255;12.8538638102525;0.336242925412851;8.43989769820972;4.72271191859471;0;NA;NA;NA;NA;NA;NA;42.1052631578947;12.2933358990846;5.1167796968387;84.2660920405198;12.4069478908189;0;2.53109752325079;8.86333333333333;NA
CC Porte de Maurienne;247300676;0.275535488278366;22.6494845505909;29.4497539098602;14.6826381782277;3.3015466700872;56.2561641682957;14.9117653634793;61.7904350949554;1.31577056422933;12.9118432769368;0.577851145590462;9.83899821109123;6.20513029467348;0;0;0;0;0;0;29.1666666666667;27.5862068965517;28.6046340479734;3.60889923564231;84.4538984699906;5.87199060481503;95.4545454545455;3.60975978990136;34.6203637233788;NA
CC Les Versants d'Aime;247300817;0.236178769891591;1.12335073958315;42.7478119606385;8.5996940290952;5.37333757850993;56.4967239885218;23.2208783201764;79.0889549153221;1.3243185790346;7.67743717205192;0.236316717596418;13.8851198552691;15.0180494944863;0;0;0;NA;NA;NA;14.2857142857143;26.6666666666667;11.6841511824324;5.94380800694516;76.2563576292405;11.364810414299;54.5454545454545;2.42525704479189;32.8568650812562;NA
CC de la Vallée Verte;247400047;0.172371706214457;6.89229075156701;44.0890752170373;7.91718267676877;5.29264370065655;44.5293743080366;18.0640460121841;74.6516670384085;0;11.0714285714286;0.624289100045357;23.1863442389758;4.39228529570396;NA;NA;NA;NA;NA;NA;NA;20;5.31953619470157;1.94271776133442;87.285586153756;5.4127198917456;54.5454545454545;5.60488768596345;19.7284745762712;NA
CC du Pays de Cruseilles;247400112;0.160520663768068;10.4249985058155;54.9234180500836;6.63564510118006;3.96777331319899;52.6013162289644;14.8185574762428;76.4875472888552;1.98319636245429;14.5593869731801;1.34523967399468;12.8055878928987;3.45912697960324;NA;0;0;0;0;0;0;25.7142857142857;12.5374903067164;2.13165441103266;87.8155321113876;6.89084895259096;0;8.0937444353783;23.4521801491681;NA
CC Fier et Usses;247400567;0.183133977146307;17.4655892797466;48.0555607826623;10.8719804093136;3.94023312219812;51.4275243020697;14.9474114291389;73.9120221805468;0.0917645411132614;12.372634643377;1.12411051615358;11.2884390813546;3.07537840567851;NA;0;0;NA;NA;NA;0;23.5294117647059;0;1.57063310621403;91.9487860490419;4.07110869860225;0;12.3725442612388;7.70203369251783;NA
CC Arve et Salève;247400583;0.205302547388836;10.2733110823861;47.5341564030468;8.64530814416123;4.16354291239213;52.5253147517413;16.9377631881771;74.9003736570158;0.227587710234894;13.6;1.49686033718428;22.060470324748;4.90538001709868;NA;0;0;0;0;0;0;17.6470588235294;15.9232732555849;3.10940236321002;85.5523619043723;6.86631806898009;0;11.2730119008884;23.7366608353379;NA
CC des Vallées de Thônes;247400617;0.252955370536774;1.73486882952495;46.1691210267176;8.02228734399043;6.07139404444416;50.5176059872871;17.8100506093187;77.1646634430383;0.0608465971489514;9.24471299093656;0.76771114010618;11.622641509434;9.89033469385259;NA;0;NA;0;0;0;0;25.4901960784314;25.0844252586129;1.62508215239912;82.183341454005;11.7077324250971;81.8181818181818;3.17842018960141;35.0912843642612;NA
CC des Quatre Rivières;247400666;0.200879415879531;17.8471447498007;43.6518376437952;11.6305071226837;4.77268267037533;51.8147861453083;16.276152795085;73.8402496059802;0.495895215433656;11.4200298953662;1.40256440102268;13.3853151397011;2.88672880643589;NA;NA;NA;NA;NA;NA;0;25;2.21874632047758;1.64080342597544;90.2683054137907;8.16060062020565;59.0909090909091;8.16449209251391;19.6473757455268;NA
CC du Haut-Chablais;247400682;0.250351497685903;6.85768846253083;44.4821335030743;8.24036569977157;6.87414532694393;53.1751106423357;22.6969565646648;79.8185135559261;0.497182047995432;9.82161594963274;0.227975643816367;7.03167917963743;15.4277259462037;0;0;0;0;0;0;0;24.5283018867925;14.7910314155171;3.51566201482766;75.261777398495;12.8503734639788;81.8181818181818;4.12280064963788;32.0028686246847;NA
CC du Genevois;247400690;0.173097853220584;19.5498393465574;51.5229703686382;11.9962219672136;9.65008912899874;50.5294169067767;20.0528731762286;72.8692161239877;0.351397188522897;13.6675714513811;2.18268387522459;7.70366724095496;8.14725623954411;NA;0;33.3333333333333;0;0;0;6.66666666666667;19.3548387096774;15.4443546252147;8.46756161358666;75.7008427896283;5.78564196518972;9.09090909090909;14.2248469252426;34.1013701923077;NA
CC du Pays Rochois;247400724;0.182882269703883;14.9577704535919;46.0154487366522;13.3194090417051;6.8203564040328;51.4980563755295;18.8637164822027;73.3591749164775;0.431322755557139;12.1629374641423;1.48184823519675;11.3068414584187;6.89007323855765;NA;0;NA;NA;NA;NA;0;15.3846153846154;2.11590607449514;4.33780970160944;84.8829915138318;6.00442826584606;0;14.8712922729699;23.9430023273856;NA
CC Rumilly Terre de Savoie;247400740;0.220045297796148;14.7560668853593;38.1903391558824;13.6132266889494;6.67253189795935;55.1738500605203;16.7306702256145;71.7795639838294;0.912076046524211;13.1516587677725;2.01203516097479;8.18090704084189;7.35707589276848;100;0;0;0;0;0;0;24.3243243243243;0.469328271113464;3.67080218486201;85.1620780768245;5.66062866275972;40.9090909090909;7.65513573813153;21.314867752155;NA
CC des Sources du Lac d'Annecy;247400773;0.310866343915192;20.4901434223432;37.9905524425436;14.3999399714659;5.25920925721023;52.2205557126128;14.1387163717;69.3576260424954;0.661893319896857;11.6279069767442;4.27537679482445;11.5580584607133;10.5980939271825;0;0;0;0;0;0;NA;29.1666666666667;38.2944153385658;2.74454863185697;81.9802243737083;7.27802037845706;9.09090909090909;6.8563357176311;28.3417721518987;NA
CC du Canton de Criquetot-l'Esneval;247600497;0.28602928187275;9.89156530526362;38.7428550621581;7.17738700130019;3.30688460930209;52.8902425747432;13.6947503092223;67.8130064813512;0.153074817554122;10.9839816933638;0.644035024954581;17.1292281006071;6.45146063475995;NA;NA;NA;100;0;0;12.5;47.5;4.75671577811615;2.49630266456635;85.8078774048174;4.24396750333455;22.7272727272727;5.97806123383687;27.7467971960358;NA
CC Campagne-De-Caux;247600505;0.224480365223021;22.3638631404716;38.6586209728398;9.30555600499091;2.87666487862166;52.3831448775628;14.0432060327047;68.658073563137;1.72715515942541;12.2981366459627;0;12.421185372005;3.79019103249561;NA;NA;NA;100;0;0;0;45;0;3.93554508540123;86.2693757971687;6.61681995632899;9.09090909090909;3.53229194841369;15.5122865853659;NA
CC Caux Estuaire;247600539;0.23616536483787;15.9630134411403;38.2087755518724;16.0669753923659;1.96551081297674;54.3289103082234;11.7994814064179;65.1569281116836;2.30226665650282;10.0392997499107;2.59128846900585;1.58216468896081;4.28142662319514;NA;0;0;NA;NA;NA;44.8275862068966;50;14.6771212881778;3.0138574357232;87.8396820823427;7.10537822474858;0;11.2689538786738;18.7918550272798;NA
CC des Villes Soeurs;247600588;0.371161840932347;46.6372452659286;24.6545166443985;17.2241622482107;3.6149165602459;51.1026109812743;19.2916818090973;59.0085951889837;1.58141898902957;9.45568163131064;1.60476389302055;4.70984786371504;10.828759507511;NA;0;0;NA;NA;NA;5.55555555555556;55.5555555555556;3.58710939770357;1.8601355962631;82.080781241144;9.37451174417999;36.3636363636364;12.1585824749018;22.4053459239234;NA
CA Havraise (Co.D.A.H.);247600596;0.28172324668895;45.5690320949863;36.6579078867835;17.0812275451736;8.89917983656828;49.8334281338869;18.7528857010345;56.9671670910424;1.03894619917914;11.8400096162515;2.1739298567823;9.17073170731707;15.3019064131217;NA;68.75;10;0;100;0;39.2857142857143;50;2.95492012825914;12.857668119753;71.3932492131635;9.43352327288264;0;44.2843344361274;69.4135907091046;NA
CC de Londinières;247600604;0.34547934395997;47.9373016180787;27.3067130380917;16.1241024358128;1.53275845326792;51.7530418245727;17.7813994823264;65.1681711402186;1.97694588138402;12.1848739495798;0;12.9310344827586;7.21209537405616;NA;0;0;NA;NA;NA;0;38.8888888888889;1.79367502595639;1.14164869310819;81.5250347262618;5.64015792442188;40.9090909090909;2.64829347285074;34.0537841625788;NA
CC de la Région d'Yvetot;247600620;0.272958777723008;35.4183842975139;35.0499176504837;13.4614409753337;4.44311476660244;54.044724616886;16.7120434545751;66.3067596690945;0.846236468160668;9.57564985558765;0.760081028458811;8.73735793973517;10.9533117930865;NA;NA;NA;NA;NA;NA;0;48.7179487179487;0;7.0113573745521;78.3216526152675;8.27098763111395;13.6363636363636;7.64304118897365;15.6941579961464;NA
CC Caux - Austreberthe;247600646;0.263327874381973;28.087964870265;35.5038602093335;12.3234951688788;2.64467642034976;49.7797958307743;19.8207944790461;66.6582651784599;0.769815970580824;11.3207547169811;1.12989209940718;6.39945652173913;5.68960664298148;NA;0;NA;0;0;0;0;50;0;5.06594114772674;84.7402242344069;10.8181745332158;0;10.9995304261628;10.3356604253156;NA
CC Falaises du Talou;247600729;0.266424348890525;19.1350886456727;29.1984641687581;11.2571710863684;2.36798947389211;53.2958630966993;15.3650445271784;67.334101270839;1.19583040805836;12.552460892789;2.33174192253212;6.22676579925651;4.68775970717325;NA;0;0;0;0;0;0;33.3333333333333;3.940773576736;1.53397167865842;88.1385629714598;5.14866778221135;27.2727272727273;5.8471780951443;28.6302738106067;NA
CA de la Région Dieppoise;247600786;0.371978104270856;38.5412064265006;28.7561872322553;19.790758496143;8.16639124039834;49.2074570581739;19.3463673944277;57.1595442367661;0.93204824549454;10.8810572687225;1.08731870663566;9.78834673639548;14.4916760452695;NA;0;0;0;0;0;9.09090909090909;44.8275862068966;4.0278694662541;6.7639679831352;74.6170167086526;11.2403988260028;0;20.138907565382;42.1160181860113;NA
CC Moret Seine et Loing;247700032;0.26545351748948;21.6803616303264;42.4385882923478;11.244850842778;5.38550044570955;48.7714957589503;23.6806163134602;69.0056525311714;1.62151264998777;13.6826568265683;6.00316687413099;14.9157159884216;6.08729593689507;NA;0;30.7692307692308;66.6666666666667;0;33.3333333333333;0;33.3333333333333;4.07814990449557;21.8907934256644;67.2947845737003;5.92646035713365;18.1818181818182;10.1729640894749;42.5940343731373;NA
CA Melun Val de Seine;247700057;0.213745678716962;30.7309790554371;40.7073096942955;18.0058807132949;14.869035209208;51.2089722743365;25.1382841267222;64.7849084138658;1.26795750718013;15.2961782009251;1.56881247900108;9.62888665997994;8.45527666968552;NA;35.7142857142857;78.5714285714286;0;0;20;16.6666666666667;32.4324324324324;4.83124383363547;26.9761280727059;61.4985079854783;8.64410965670536;0;33.4925430064377;64.3706217792353;NA
CC du Pays de l'Ourcq;247700065;0.181557169837598;24.8049414525031;28.1686225263075;19.0903850975678;5.87773397441031;48.3773447524198;22.4218402560187;67.3844515336005;0.671596181189404;14.0705679862306;0.643748822402816;6.33520449077787;5.88866926991435;NA;6.66666666666667;71.4285714285714;33.3333333333333;16.6666666666667;16.6666666666667;18.5185185185185;38.8888888888889;5.65864111487881;16.5915250041233;73.8097768269111;2.8000224001792;36.3636363636364;5.91694650349826;36.0695063796881;NA
CC Pays de Montereau;247700107;0.269360186305981;38.2713849517591;28.8330476723105;24.8330471539126;9.40292097710616;50.0066906623107;24.5013353576437;59.0003310238098;1.64281828372364;13.9296636085627;1.12368006461947;4.89973686598312;10.1507781385723;NA;50;27.2727272727273;22.2222222222222;11.1111111111111;0;9.67741935483871;40.5405405405405;17.2459392469948;19.5995362556186;67.1295563104703;7.78892026092883;22.7272727272727;10.3594669867878;53.0933728981207;NA
CA Val d'Europe Agglomération;247700339;0.0911359121483123;19.6681289793918;50.9145008370679;12.394672137714;16.9369159708804;56.6520707117741;24.0339115521763;74.7459133221761;0.579895219301022;16.120019436346;1.3544659665813;2.38940069663726;4.71440424664274;0;NA;NA;0;100;100;0;12.5;0;32.7669403331839;58.090492659122;14.6948654411341;0;29.5821352797554;96.2926110865306;NA
CC Pays Créçois;247700438;0.199814333595839;15.6017295459792;42.206857043478;12.2874357921353;7.99447033185307;49.1219660535299;23.0498219764041;72.4348250014394;1.03968941719228;14.4934190388736;1.42557077696437;9.29252605899313;2.96717093433857;NA;11.1111111111111;100;NA;NA;NA;0;34.4827586206897;0.0546522689848988;21.5980482744503;70.7935180620836;6.15953187557746;0;14.6179899547995;47.4031654676259;NA
CA Marne et Gondoire;247700594;0.142911648412515;21.7464392923393;51.394245549863;11.2592420648097;15.4018904906263;51.8065748920602;23.9005714646326;71.3206812741932;1.09508584820234;15.6892426388007;2.32280301663529;4.4168280611147;4.70111733579227;NA;0;100;NA;NA;NA;0;31.0344827586207;6.42673912817415;33.8850162836283;57.6251687246995;7.52800417553298;0;34.2024100693671;61.4573743851971;NA
CC l'Orée de la Brie;247700644;0.207022375999513;21.7997996546172;41.3141092608708;16.2819616232418;10.7187738806959;50.8803727492673;23.6059391617433;71.8116637048046;2.92313652466744;13.7872914208663;1.6099464344375;4.37561897902224;8.21700457543808;NA;0;100;NA;NA;NA;0;42.8571428571429;0;14.2615204753156;73.4258868285686;12.2873708866106;0;25.9116356897744;46.1931264218395;NA
CC Brie Nangissienne;247700701;0.189658552763258;24.9905355687538;29.7974940980548;16.9024949988075;6.40499133388259;50.6786940403248;20.0607869466806;68.0744468892136;1.82451371710577;14.150460593654;1.53513552020971;9.02061855670103;6.71016062958265;NA;38.8888888888889;100;33.3333333333333;66.6666666666667;66.6666666666667;13.0434782608696;4.76190476190476;7.41919191441112;18.7410259268432;69.803508693157;6.21572212065814;50;5.65766486275738;44.232768314173;NA
CC du Pays Houdanais (C.C.P.H.);247800550;0.246061396438698;13.1486307550982;46.4511027794747;11.2821897853715;3.48704235078509;46.4214384084794;18.8237853372538;70.5774820018066;0.179507919820473;12.3223488989536;1.60838520365171;16.4897381457891;3.49101613152712;NA;21.0526315789474;72.7272727272727;0;0;0;0;90.625;0.690212748884542;12.1926621218912;77.853658503638;4.48740075940628;0;6.88678017430655;28.6767712202504;NA
CA Versailles Grand Parc (C.A.V.G.P.);247800584;0.272900485627048;15.1461762460099;63.7164226254362;8.79875837595324;14.4495420697095;52.8165766275585;22.5467124751401;69.4765728358519;0.338732281508184;14.0078129962523;9.12421282413535;6.12660489341085;11.0754725897387;NA;NA;NA;NA;NA;NA;0;54.5454545454545;0.645412051566181;31.5028017526509;51.6959216503166;8.24289572546979;0;54.8169673011583;82.296550318768;NA
CC Coeur d'Yvelines;247800618;0.257231059320926;8.69548100731961;54.0595389836362;10.3942611867448;5.26901717059001;47.6514836411231;20.6660869127551;71.1301722525844;2.79086249961073;12.8399063569242;6.96556314775389;10.1433933211433;4.83049866345531;NA;0;76.4705882352941;0;0;0;3.84615384615385;83.8709677419355;0.546295958547061;13.7153760103548;76.5664339116104;6.41357194579497;0;15.4191459266508;19.8351978347725;NA
CC du Thouarsais;247900798;0.382537779847811;38.5604157868873;27.5334690676202;15.9607558503595;2.86716181382526;51.2130515266919;15.6983596325953;65.5640213139324;0.413881695719269;9.88172453262114;0.525611786851818;9.09344750558451;7.95442129419908;0;9.52380952380952;26.6666666666667;33.3333333333333;66.6666666666667;0;0;20.3252032520325;12.2291601904683;0.978447859114883;84.7847653288515;6.64691057135735;22.7272727272727;5.0781511648921;36.7695368431306;NA
CC du Val de Somme;248000499;0.260052707071351;27.0339563670328;39.2829715744641;13.9779501087426;2.86742290508286;52.1424945686489;18.94155491276;66.8541534276149;1.37344822548573;12.4335812964931;1.33354081199345;8.68772782503038;7.06133984391251;NA;0;0;20;0;0;100;95.6521739130435;2.73976151302479;5.33833857508764;82.8731177730312;12.1765601217656;22.7272727272727;6.4572819840391;35.1971240413471;NA
CA Amiens Métropole;248000531;0.223953707866565;42.4642301206323;46.5888159841748;17.1058599399024;14.6899532183836;48.1269173256097;27.6193387154279;54.910636898987;0.587173317340872;12.7922122437787;1.76427663502905;11.7343756960221;22.975600303753;NA;0;50;0;0;0;66.6666666666667;80;2.16144969108311;13.6690607838117;67.2222101269031;13.3788288465538;0;17.485432307291;39.2080419688638;NA
CC du Pays du Coquelicot;248000747;0.318437046692876;31.411801613504;33.4356416959605;14.5850996899172;3.97213868705794;49.842230998904;16.2810297139365;63.039341857985;0.280972220138258;10.9675718428684;2.2230865936576;6.91114245416079;9.04595486089935;NA;0;25;50;0;0;100;96.1538461538462;2.21212663866956;3.09662500135418;82.5023714208865;7.01779009789817;50;4.01761874550199;40.0705993904504;NA
CC du Sor et de l'Agout;248100158;0.325809188997617;36.3546592980387;36.9726946527709;9.9626167573602;2.03214723788674;51.2716445651741;16.2850681550608;66.2637692816957;0.462026493667903;13.5927367055772;1.50058682707691;20.019459985405;5.57025139135215;NA;0;71.4285714285714;NA;NA;NA;0;27.2727272727273;2.34394537237231;1.17165596721088;88.7718121208242;8.39741889861222;9.09090909090909;2.68764012098104;34.186899252403;NA
CA de Castres Mazamet;248100430;0.413701333772155;45.5475694775866;35.5313429508395;15.6285897547036;4.58447459772019;51.0018295056989;18.7191248065587;58.7722668526595;0.827976835825809;10.3849867245957;2.07046784895179;14.2325841797968;11.7764000927728;0;0;0;0;0;0;4.34782608695652;25.9259259259259;5.13215884188955;3.25726751100904;83.1728603942838;10.3431103392796;40.9090909090909;10.4248184140939;37.3695321888412;NA
CC Val 81;248100497;0.476858777572714;32.8468828914534;37.3615049603361;10.7158672590195;1.97015680443184;46.911737535201;19.3238957477322;66.3931664980748;1.41637584885094;11.5100316789863;0;51.8558951965066;14.8684384705332;0;0;0;NA;NA;NA;0;25.3731343283582;0;0.712866315784043;77.0087941486911;8.98311174991017;81.8181818181818;0.25544093769903;23.5376438522108;NA
CA de l'Albigeois (C2a);248100737;0.377680750663448;39.3746768811432;44.7651540267405;15.2593589905135;8.68470687399396;50.2230756359999;20.1544597602163;59.1881904261666;0.743873567026359;11.093916755603;1.2622213106531;17.7534694866978;16.5511630277712;0;0;20;66.6666666666667;0;0;0;32.0754716981132;0;3.28048775961742;80.3534603861227;11.4827392440937;0;19.5131881347339;37.5114623607005;NA
CC Thoré Montagne Noire;248100745;0.521962485775776;53.3814405795245;28.4648101217699;12.3633733463273;1.78448909799903;47.5748657743461;15.6505643857842;61.3134344793779;0.606063521251928;9.86175115207373;1.33344458106247;7.39910313901345;6.84102437010025;NA;0;0;NA;NA;NA;0;25;0;1.18011895416713;86.5703296279809;7.88022064617809;45.4545454545455;2.94726658955778;34.1502197802198;NA
CC des Deux Rives;248200016;0.362469666855568;33.4127305145872;26.2328242117166;21.8884519562258;3.19008702989839;54.2208944707781;18.785239141699;62.1376916413903;1.1239334764255;11.0665844636252;2.10529090881192;9.56889605157131;8.69946035980594;NA;0;30.7692307692308;100;0;66.6666666666667;2;50;4.69478552106407;1.54560549998303;83.0610152013507;8.03255863767805;72.7272727272727;3.70046649782356;19.8596069452395;NA
CC du Quercy Caussadais;248200057;0.408521779156112;41.9528911932458;27.4523008806541;17.3120461373513;3.62213411943917;53.3621715584757;18.5181023251176;62.3117494058533;0.720373707943041;12.7718765806778;1.2384594100361;12.4391938846421;8.55041783384524;0;0;16.6666666666667;0;0;0;0;50;1.14086385916695;1.52483322344552;82.7033415482939;7.97209765819631;50;2.53314473536381;32.2122897910651;NA
CC de la Lomagne Tarn-et-Garonnaise;248200065;0.440945148357382;30.8762910598056;29.5728181811024;22.2841013253166;3.40020749558884;50.374408180836;21.9696407979796;62.769503500877;0.530657734127053;10.3969754253308;0.322019049785765;30.0616016427105;10.6444654724302;NA;9.09090909090909;0;NA;NA;NA;0;50;0;0.82644080310147;81.2441972635069;10.1399310484689;81.8181818181818;0.922498879095672;47.844020581973;NA
CA Grand Montauban;248200099;0.320973573611209;37.5822983701493;36.8377701870665;19.4582667831349;6.53132096640846;52.040514460293;20.6089695970402;61.5428543688521;0.523778410612463;13.3135935397039;1.39187321719498;13.0776515151515;12.4369417572005;50;0;11.1111111111111;NA;NA;NA;0;50;1.14146492451297;4.46560503500422;80.5531380741769;10.9073281085885;0;16.4719409121891;55.5924377722086;NA
CC du Quercy Rouergue et des Gorges de l'Aveyron;248200107;0.564195714988465;19.6355337218983;37.3404760253966;11.1518824450871;2.97635109454975;54.3566755964126;26.3765488763526;59.8968065285257;1.24551130379096;13.1979695431472;0.483591635511958;19.4659776055125;17.1974489390153;0;0;0;0;0;0;0;45.7142857142857;11.2634625921514;1.62955184624574;75.1042542567283;16.8634064080944;95.4545454545455;0.758344310224054;42.4290529010239;NA
CA Sud Sainte-Baume;248300394;0.5211393500112;20.4957848636988;39.8077241961069;11.6528800967008;9.5396659234455;51.9705105847033;18.4166643437032;62.8536343151698;0.960475299389513;13.377324535093;1.06737594775647;7.92054521276596;8.401151983946;NA;NA;NA;0;0;0;53.3333333333333;22.8571428571429;17.2810147039731;4.59255758211425;81.5532465771491;12.9971839434789;40.9090909090909;9.57612579456988;25.8495047203547;NA
CC de la Vallée du Gapeau;248300410;0.294049744892183;30.0062315981007;38.0613848372265;13.047100123795;8.0961865504096;49.4646278079704;18.9644328272176;61.0797167676485;0.866377739206542;13.6244769874477;1.93516089605835;6.09853225622938;5.21402598147119;NA;0;0;0;0;NA;0;25;34.5073610652764;2.80837412947227;85.214372902556;8.90648193963384;0;17.2026014869069;24.6367545612791;NA
CA Dracénoise;248300493;0.3526046105799;31.3858499150326;30.8742165962078;18.4371769138493;9.64564613615851;53.9670767706523;20.4239074588677;60.6252785189677;1.56950867968211;13.778014941302;0.35279881200405;15.9870573960363;10.9970497038837;0;0;0;0;0;0;36.3636363636364;24.1758241758242;15.6355879881287;3.36651379487178;79.9989619646989;8.37069141911122;100;7.46341147042188;25.4928164523489;NA
Métropole Toulon-Provence-Méditerranée;248300543;0.398519214406447;34.1233695421534;37.4862408489285;15.2853207201336;12.1308886791087;50.2148181654035;21.4461067841245;59.512432705385;0.776141934295624;13.6940729811768;1.58171746930868;11.7951739966503;14.7693441442583;NA;0;50;11.1111111111111;38.8888888888889;0;26.3157894736842;25;26.9253608108351;9.62311029120527;71.5795091707618;12.9487961593029;0;34.8728827339044;60.2231792660991;NA
CC Coeur du Var;248300550;0.338042230631196;34.0704465613119;32.654242860199;16.0511870412172;6.19691903995487;55.3471515672664;17.0895143628298;60.4811432762135;1.15513713890903;15.3029153571042;0.434392458428644;6.95965802831953;6.9905840155177;0;0;0;NA;NA;NA;8.33333333333333;23.2558139534884;26.8871414620632;3.23021899142586;84.1164284512681;6.89950513894176;40.9090909090909;5.86942462921425;28.2983178318722;NA
CA Ventoux-Comtat-Venaissin (Cove);248400053;0.35932722132882;34.0861404862108;31.2561342834565;20.1772208599078;5.88908250295804;53.7778392976376;22.4215376020765;60.1790837805951;0.677910253300555;12.4010118785746;0.459172177669262;12.9438855896255;9.09332812732692;50;0;0;8.33333333333333;25;0;0;25.5102040816327;3.33225701693433;1.83723752520358;83.5215490810312;8.30407482408473;0;6.31361607653441;56.57402412888;NA
