dept,siren,raison_sociale,nature_juridique,mode_financ,nb_membres,total_pop_tot,total_pop_mun,dep_com,insee,siren_membre,nom_membre,ptot_2019,pmun_2019
73,200041010,CC Coeur de Savoie,CC,FPU,41,37381,36460,73,73316,217303163,Villard-Sallet,298,290
73,200041010,CC Coeur de Savoie,CC,FPU,41,37381,36460,73,73314,217303148,Villard-d'Héry,271,264
73,200041010,CC Coeur de Savoie,CC,FPU,41,37381,36460,73,73324,217303247,Villaroux,219,210
73,200041010,CC Coeur de Savoie,CC,FPU,41,37381,36460,73,73052,217300524,Bourget-en-Huile,154,148
73,200041010,CC Coeur de Savoie,CC,FPU,41,37381,36460,73,73205,217302058,Le Pontet,130,125
73,200041010,CC Coeur de Savoie,CC,FPU,41,37381,36460,73,73311,217303114,Le Verneil,101,100
73,200041010,CC Coeur de Savoie,CC,FPU,41,37381,36460,73,73166,217301662,Montendry,63,61
73,200041010,CC Coeur de Savoie,CC,FPU,41,37381,36460,73,73072,217300722,Champ-Laurent,40,38
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73008,217300086,Aix-les-Bains,30377,29799
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73010,200053833,Entrelacs,6221,6091
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73051,217300516,Le Bourget-du-Lac,4813,4714
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73128,217301282,Grésy-sur-Aix,4616,4520
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73300,217303007,Tresserve,3149,3045
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73103,217301035,Drumettaz-Clarafond,2752,2677
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73043,217300433,La Biolle,2505,2473
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73182,217301829,Mouxy,2291,2241
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73328,217303288,Viviers-du-Lac,2270,2225
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73059,217300599,Brison-Saint-Innocent,2197,2126
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73329,217303296,Voglans,1921,1885
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73155,217301555,Méry,1741,1706
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73085,217300854,Chindrieux,1374,1353
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73286,217302868,Serrières-en-Chautagne,1253,1228
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73263,200049393,Saint-Offenge,1102,1082
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73164,217301647,Montcel,1043,982
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73208,217302082,Pugny-Chatenod,992,950
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73218,217302181,Ruffieux,864,847
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73301,217303015,Trévignin,799,777
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73265,217302652,Saint-Ours,672,654
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73050,217300508,Bourdeau,570,546
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73073,217300730,Chanaz,519,510
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73273,217302736,Saint-Pierre-de-Curtille,499,493
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73180,217301803,Motz,441,435
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73327,217303270,Vions,407,402
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73076,217300763,La Chapelle-du-Mont-du-Chat,258,254
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73091,217300912,Conjux,202,201
73,200068674,CA Grand Lac,CA,FPU,28,75951,74316,73,73193,217301936,Ontex,103,100
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73011,217300110,Albertville,19758,19055
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73303,217303031,Ugine,7356,7065
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73154,217301548,Mercury,3166,3080
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73124,217301241,Gilly-sur-Isère,3088,2997
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73032,217300326,La Bâthie,2261,2193
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73130,217301308,Grignon,2174,2122
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73034,217300342,Beaufort,2154,2061
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73121,217301217,Frontenex,1903,1861
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73153,217301530,Marthod,1403,1373
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73129,217301290,Grésy-sur-Isère,1277,1248
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73241,217302413,Sainte-Hélène-sur-Isère,1204,1184
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73188,217301886,Notre-Dame-des-Millières,1042,1020
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73298,217302983,Tours-en-Savoie,997,971
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73312,217303122,Verrens-Arvey,927,899
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73114,217301142,Flumet,841,810
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73211,217302116,Queige,841,816
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73110,217301100,Esserts-Blay,822,808
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73196,217301969,Pallud,787,768
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73132,217301324,Hauteluce,783,762
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73063,217300631,Cevins,749,735
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73317,217303171,Villard-sur-Doron,733,712
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73283,217302835,Saint-Vital,701,688
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73162,217301621,Montailleur,695,680
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73308,217303080,Venthon,648,635
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73297,217302975,Tournon,625,608
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73268,217302686,Saint-Paul-sur-Isère,586,516
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73170,217301704,Monthion,567,559
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73186,217301860,Notre-Dame-de-Bellecombe,498,483
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73216,217302165,Rognaix,481,473
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73262,217302629,Saint-Nicolas-la-Chapelle,474,445
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73202,217302025,Plancherine,451,431
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73061,217300615,Césarches,440,426
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73123,217301233,La Giettaz,433,416
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73086,217300862,Cléry,430,418
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73094,217300946,Crest-Voland,373,358
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73048,217300482,Bonvillard,365,357
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73292,217302926,Thénésol,314,307
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73014,217300144,Allondaz,268,266
73,200068997,CA Arlysère,CA,FPU,39,62785,60768,73,73088,217300888,Cohennoz,170,162
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73065,217300656,Chambéry,60872,59183
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73179,217301795,La Motte-Servolex,12232,11680
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73213,217302132,La Ravoire,9108,8482
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73087,217300870,Cognin,6319,6144
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73222,217302223,Saint-Alban-Leysse,6123,5891
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73064,217300649,Challes-les-Eaux,5743,5462
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73029,217300292,Barberaz,4787,4646
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73031,217300318,Bassens,4468,4306
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73137,217301373,Jacob-Bellecombette,4025,3942
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73030,217300300,Barby,3468,3399
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73225,217302256,Saint-Baldoph,2933,2839
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73326,217303262,Vimines,2037,1996
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73288,217302884,Sonnaz,1868,1829
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73243,217302439,Saint-Jean-d'Arvey,1740,1683
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73249,217302496,Saint-Jeoire-Prieuré,1606,1568
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73160,217301605,Montagnole,856,841
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73228,217302280,Saint-Cassin,834,814
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73098,217300987,Les Déserts,803,780
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73281,217302819,Saint-Sulpice,783,765
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73146,217301464,Lescheraines,779,764
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73081,217300813,Le Châtelard,715,671
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73097,217300979,Curienne,701,679
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73036,217300367,Bellecombe-en-Bauges,684,666
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73178,217301787,La Motte-en-Bauges,514,495
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73310,217303106,Verel-Pragondran,479,466
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73293,217302934,Thoiry,472,461
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73020,217300201,Arith,451,441
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73004,217300045,Aillon-le-Jeune,449,435
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73210,217302108,Puygros,398,388
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73294,217302942,La Thuile,337,330
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73106,217301068,École,288,281
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73139,217301399,Jarsy,279,265
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73090,217300904,La Compôte,257,253
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73192,217301928,Le Noyer,218,213
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73005,217300052,Aillon-le-Vieux,182,178
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73277,217302777,Sainte-Reine,158,153
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73234,217302348,Saint-François-de-Sales,158,153
73,200069110,CA du Grand Chambéry,CA,FPU,38,138223,133638,73,73101,217301019,Doucy-en-Bauges,99,96
73,200070340,CC Haute Maurienne Vanoise,CC,FA,10,8922,8666,73,73157,217301571,Modane,3258,3120
73,200070340,CC Haute Maurienne Vanoise,CC,FA,10,8922,8666,73,73290,200064061,Val-Cenis,2152,2116
73,200070340,CC Haute Maurienne Vanoise,CC,FA,10,8922,8666,73,73023,217300235,Aussois,696,673
73,200070340,CC Haute Maurienne Vanoise,CC,FA,10,8922,8666,73,73117,217301175,Fourneaux,680,671
73,200070340,CC Haute Maurienne Vanoise,CC,FA,10,8922,8666,73,73322,217303221,Villarodin-Bourget,535,525
73,200070340,CC Haute Maurienne Vanoise,CC,FA,10,8922,8666,73,73223,217302231,Saint-André,473,467
73,200070340,CC Haute Maurienne Vanoise,CC,FA,10,8922,8666,73,73026,217300268,Avrieux,403,387
73,200070340,CC Haute Maurienne Vanoise,CC,FA,10,8922,8666,73,73040,217300409,Bessans,353,345
73,200070340,CC Haute Maurienne Vanoise,CC,FA,10,8922,8666,73,73047,217300474,Bonneval-sur-Arc,266,258
73,200070340,CC Haute Maurienne Vanoise,CC,FA,10,8922,8666,73,73119,217301191,Freney,106,104
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73248,217302488,Saint-Jean-de-Maurienne,8199,7794
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73250,217302504,Saint-Julien-Mont-Denis,1671,1626
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73135,200084523,La Tour-en-Maurienne,1109,1079
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73320,217303205,Villargondran,894,868
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73116,217301167,Fontcouverte-la-Toussuire,535,526
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73138,217301381,Jarrier,513,500
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73173,217301738,Montricher-Albanne,486,475
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73013,217300136,Albiez-Montrond,389,381
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73280,217302801,Saint-Sorlin-d'Arves,344,336
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73267,217302678,Saint-Pancrace,304,293
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73242,217302421,Saint-Jean-d'Arves,265,262
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73318,217303189,Villarembert,249,244
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73177,217301779,Montvernier,235,226
73,200070464,CC Coeur de Maurienne Arvan,CC,FPU,14,15341,14756,73,73012,217300128,Albiez-le-Jeune,148,146
73,247300015,CC des Vallées d'Aigueblanche,CC,FA,3,7327,7131,73,73003,200084572,Grand-Aigueblanche,3931,3813
73,247300015,CC des Vallées d'Aigueblanche,CC,FA,3,7327,7131,73,73187,200084705,La Léchère ,2599,2543
73,247300015,CC des Vallées d'Aigueblanche,CC,FA,3,7327,7131,73,73024,217300243,Les Avanchers-Valmorel,797,775
73,247300254,CC de Haute-Tarentaise,CC,FA,8,16541,15920,73,73054,217300540,Bourg-Saint-Maurice,7675,7265
73,247300254,CC de Haute-Tarentaise,CC,FA,8,16541,15920,73,73285,217302850,Séez,2440,2364
73,247300254,CC de Haute-Tarentaise,CC,FA,8,16541,15920,73,73296,217302967,Tignes,2407,2358
73,247300254,CC de Haute-Tarentaise,CC,FA,8,16541,15920,73,73304,217303049,Val-d'Isère,1595,1570
73,247300254,CC de Haute-Tarentaise,CC,FA,8,16541,15920,73,73232,217302322,Sainte-Foy-Tarentaise,755,740
73,247300254,CC de Haute-Tarentaise,CC,FA,8,16541,15920,73,73176,217301761,Montvalezan,708,687
73,247300254,CC de Haute-Tarentaise,CC,FA,8,16541,15920,73,73077,217300771,Les Chapelles,568,559
73,247300254,CC de Haute-Tarentaise,CC,FA,8,16541,15920,73,73323,217303239,Villaroger,393,377
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73330,217303304,Yenne,3014,2979
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73245,217302454,Saint-Jean-de-Chevelu,822,808
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73269,217302694,Saint-Paul,689,667
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73149,217301498,Lucey,328,317
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73156,217301563,Meyrieux-Trouet,319,313
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73299,217302991,Traize,319,315
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73028,217300284,La Balme,315,311
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73140,217301407,Jongieux,309,300
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73271,217302710,Saint-Pierre-d'Alvey,291,283
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73042,217300425,Billième,278,272
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73313,217303130,Verthemex,216,215
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73147,217301472,Loisieux,201,201
73,247300262,CC de Yenne,CC,FPU,13,7259,7133,73,73078,217300789,La Chapelle-Saint-Martin,158,152
73,247300361,CC du Canton de La Chambre,CC,FPU,12,7546,7413,73,73278,217302785,Saint-Rémy-de-Maurienne,1288,1267
73,247300361,CC du Canton de La Chambre,CC,FPU,12,7546,7413,73,73231,217302314,Saint-Étienne-de-Cuines,1220,1192
73,247300361,CC du Canton de La Chambre,CC,FPU,12,7546,7413,73,73067,217300672,La Chambre,1178,1156
73,247300361,CC du Canton de La Chambre,CC,FPU,12,7546,7413,73,73224,217302249,Saint-Avre,888,876
73,247300361,CC du Canton de La Chambre,CC,FPU,12,7546,7413,73,73255,217302553,Sainte-Marie-de-Cuines,827,808
73,247300361,CC du Canton de La Chambre,CC,FPU,12,7546,7413,73,73259,217302595,Saint-Martin-sur-la-Chambre,560,547
73,247300361,CC du Canton de La Chambre,CC,FPU,12,7546,7413,73,73235,200072270,Saint François Longchamp,494,489
73,247300361,CC du Canton de La Chambre,CC,FPU,12,7546,7413,73,73074,217300748,La Chapelle,338,334
73,247300361,CC du Canton de La Chambre,CC,FPU,12,7546,7413,73,73083,217300839,Les Chavannes-en-Maurienne,264,259
73,247300361,CC du Canton de La Chambre,CC,FPU,12,7546,7413,73,73189,217301894,Notre-Dame-du-Cruet,228,225
73,247300361,CC du Canton de La Chambre,CC,FPU,12,7546,7413,73,73230,217302306,Saint-Colomban-des-Villards,155,154
73,247300361,CC du Canton de La Chambre,CC,FPU,12,7546,7413,73,73221,217302215,Saint-Alban-des-Villards,106,106
73,247300452,CC Maurienne Galibier,CC,FA,6,5791,5461,73,73261,217302611,Saint-Michel-de-Maurienne,2715,2456
73,247300452,CC Maurienne Galibier,CC,FA,6,5791,5461,73,73306,217303064,Valloire,1138,1109
73,247300452,CC Maurienne Galibier,CC,FA,6,5791,5461,73,73258,217302587,Saint-Martin-de-la-Porte,704,685
73,247300452,CC Maurienne Galibier,CC,FA,6,5791,5461,73,73307,217303072,Valmeinier,504,499
73,247300452,CC Maurienne Galibier,CC,FA,6,5791,5461,73,73256,217302561,Saint-Martin-d'Arc,366,360
73,247300452,CC Maurienne Galibier,CC,FA,6,5791,5461,73,73194,217301944,Orelle,364,352
73,247300528,CC Val Guiers,CC,FPU,11,12443,12204,73,73236,200084242,Saint-Genix-les-Villages,3031,2966
73,247300528,CC Val Guiers,CC,FPU,11,12443,12204,73,73204,217302041,Le Pont-de-Beauvoisin,2106,2072
73,247300528,CC Val Guiers,CC,FPU,11,12443,12204,73,73100,217301001,Domessin,1888,1847
73,247300528,CC Val Guiers,CC,FPU,11,12443,12204,73,73226,217302264,Saint-Béron,1677,1654
73,247300528,CC Val Guiers,CC,FPU,11,12443,12204,73,73058,217300581,La Bridoire,1279,1260
73,247300528,CC Val Guiers,CC,FPU,11,12443,12204,73,73070,217300706,Champagneux,690,681
73,247300528,CC Val Guiers,CC,FPU,11,12443,12204,73,73039,217300391,Belmont-Tramonet,576,561
73,247300528,CC Val Guiers,CC,FPU,11,12443,12204,73,73025,217300250,Avressieux,536,520
73,247300528,CC Val Guiers,CC,FPU,11,12443,12204,73,73309,217303098,Verel-de-Montbel,306,300
73,247300528,CC Val Guiers,CC,FPU,11,12443,12204,73,73214,217302140,Rochefort,233,224
73,247300528,CC Val Guiers,CC,FPU,11,12443,12204,73,73254,217302546,Sainte-Marie-d'Alvey,121,119
73,247300668,CC du Lac d'Aiguebelette (CCLA),CC,FPU,10,5892,5747,73,73191,217301910,Novalaise,2117,2058
73,247300668,CC du Lac d'Aiguebelette (CCLA),CC,FPU,10,5892,5747,73,73219,217302199,Saint-Alban-de-Montbel,648,632
73,247300668,CC du Lac d'Aiguebelette (CCLA),CC,FPU,10,5892,5747,73,73022,217300227,Attignat-Oncin,539,526
73,247300668,CC du Lac d'Aiguebelette (CCLA),CC,FPU,10,5892,5747,73,73184,217301845,Nances,489,479
73,247300668,CC du Lac d'Aiguebelette (CCLA),CC,FPU,10,5892,5747,73,73145,217301456,Lépin-le-Lac,461,455
73,247300668,CC du Lac d'Aiguebelette (CCLA),CC,FPU,10,5892,5747,73,73104,217301043,Dullin,433,427
73,247300668,CC du Lac d'Aiguebelette (CCLA),CC,FPU,10,5892,5747,73,73122,217301225,Gerbaix,401,386
73,247300668,CC du Lac d'Aiguebelette (CCLA),CC,FPU,10,5892,5747,73,73027,217300276,Ayn,373,368
73,247300668,CC du Lac d'Aiguebelette (CCLA),CC,FPU,10,5892,5747,73,73001,217300011,Aiguebelette-le-Lac,249,239
73,247300668,CC du Lac d'Aiguebelette (CCLA),CC,FPU,10,5892,5747,73,73152,217301522,Marcieux,182,177
73,247300676,CC Porte de Maurienne,CC,FPU,11,6898,6795,73,73212,200086569,Val-d'Arc,2032,1995
73,247300676,CC Porte de Maurienne,CC,FPU,11,6898,6795,73,73007,217300078,Aiton,1708,1686
73,247300676,CC Porte de Maurienne,CC,FPU,11,6898,6795,73,73019,217300193,Argentine,965,953
73,247300676,CC Porte de Maurienne,CC,FPU,11,6898,6795,73,73109,217301092,Épierre,774,765
73,247300676,CC Porte de Maurienne,CC,FPU,11,6898,6795,73,73220,217302207,Saint-Alban-d'Hurtières,356,346
73,247300676,CC Porte de Maurienne,CC,FPU,11,6898,6795,73,73237,217302371,Saint-Georges-d'Hurtières,335,333
73,247300676,CC Porte de Maurienne,CC,FPU,11,6898,6795,73,73252,217302520,Saint-Léger,230,225
73,247300676,CC Porte de Maurienne,CC,FPU,11,6898,6795,73,73272,217302728,Saint-Pierre-de-Belleville,170,168
73,247300676,CC Porte de Maurienne,CC,FPU,11,6898,6795,73,73049,217300490,Bonvillaret,143,141
73,247300676,CC Porte de Maurienne,CC,FPU,11,6898,6795,73,73168,217301688,Montgilbert,124,122
73,247300676,CC Porte de Maurienne,CC,FPU,11,6898,6795,73,73175,217301753,Montsapey,61,61
73,247300817,CC Les Versants d'Aime,CC,FA,4,9820,9566,73,73006,200055762,Aime-la-Plagne,4543,4431
73,247300817,CC Les Versants d'Aime,CC,FA,4,9820,9566,73,73150,200055499,La Plagne Tarentaise,3757,3660
73,247300817,CC Les Versants d'Aime,CC,FA,4,9820,9566,73,73142,217301423,Landry,854,834
73,247300817,CC Les Versants d'Aime,CC,FA,4,9820,9566,73,73197,217301977,Peisey-Nancroix,666,641
74,200000172,CC Faucigny-Glières,CC,FPU,7,28076,27146,74,74042,217400423,Bonneville,13214,12735
74,200000172,CC Faucigny-Glières,CC,FPU,7,28076,27146,74,74164,217401645,Marignier,6613,6435
74,200000172,CC Faucigny-Glières,CC,FPU,7,28076,27146,74,74087,217400878,Contamine-sur-Arve,2193,2046
74,200000172,CC Faucigny-Glières,CC,FPU,7,28076,27146,74,74024,217400241,Ayse,2191,2132
74,200000172,CC Faucigny-Glières,CC,FPU,7,28076,27146,74,74212,200081446,Glières-Val-de-Borne,1824,1787
74,200000172,CC Faucigny-Glières,CC,FPU,7,28076,27146,74,74312,217403120,Vougy,1560,1532
74,200000172,CC Faucigny-Glières,CC,FPU,7,28076,27146,74,74049,217400498,Brizon,481,479
74,200011773,CA Annemasse-Les Voirons-Agglomération,CA,FPU,12,90702,89099,74,74012,217400126,Annemasse,35461,35041
74,200011773,CA Annemasse-Les Voirons-Agglomération,CA,FPU,12,90702,89099,74,74133,217401330,Gaillard,11282,11152
74,200011773,CA Annemasse-Les Voirons-Agglomération,CA,FPU,12,90702,89099,74,74298,217402981,Vétraz-Monthoux,8945,8678
74,200011773,CA Annemasse-Les Voirons-Agglomération,CA,FPU,12,90702,89099,74,74305,217403054,Ville-la-Grand,8785,8609
74,200011773,CA Annemasse-Les Voirons-Agglomération,CA,FPU,12,90702,89099,74,74094,217400944,Cranves-Sales,6861,6685
74,200011773,CA Annemasse-Les Voirons-Agglomération,CA,FPU,12,90702,89099,74,74008,217400084,Ambilly,6388,6302
74,200011773,CA Annemasse-Les Voirons-Agglomération,CA,FPU,12,90702,89099,74,74229,217402296,Saint-Cergues,3673,3601
74,200011773,CA Annemasse-Les Voirons-Agglomération,CA,FPU,12,90702,89099,74,74040,217400407,Bonne,3378,3231
74,200011773,CA Annemasse-Les Voirons-Agglomération,CA,FPU,12,90702,89099,74,74118,217401181,Étrembières,2468,2439
74,200011773,CA Annemasse-Les Voirons-Agglomération,CA,FPU,12,90702,89099,74,74153,217401538,Lucinges,1699,1633
74,200011773,CA Annemasse-Les Voirons-Agglomération,CA,FPU,12,90702,89099,74,74158,217401587,Machilly,1103,1083
74,200011773,CA Annemasse-Les Voirons-Agglomération,CA,FPU,12,90702,89099,74,74145,217401454,Juvigny,659,645
74,200023372,CC de la Vallée de Chamonix-Mont-Blanc,CC,FPU,4,13541,13038,74,74056,217400563,Chamonix-Mont-Blanc,9140,8759
74,200023372,CC de la Vallée de Chamonix-Mont-Blanc,CC,FPU,4,13541,13038,74,74143,217401439,Les Houches,3003,2926
74,200023372,CC de la Vallée de Chamonix-Mont-Blanc,CC,FPU,4,13541,13038,74,74266,217402668,Servoz,989,957
74,200023372,CC de la Vallée de Chamonix-Mont-Blanc,CC,FPU,4,13541,13038,74,74290,217402908,Vallorcine,409,396
74,200033116,CC Cluses-Arve et Montagnes,CC,FPU,10,46886,45873,74,74081,217400811,Cluses,17790,17371
74,200033116,CC Cluses-Arve et Montagnes,CC,FPU,10,46886,45873,74,74264,217402643,Scionzier,8636,8530
74,200033116,CC Cluses-Arve et Montagnes,CC,FPU,10,46886,45873,74,74278,217402783,Thyez,6254,6105
74,200033116,CC Cluses-Arve et Montagnes,CC,FPU,10,46886,45873,74,74169,217401694,Marnaz,5561,5447
74,200033116,CC Cluses-Arve et Montagnes,CC,FPU,10,46886,45873,74,74159,217401595,Magland,3359,3299
74,200033116,CC Cluses-Arve et Montagnes,CC,FPU,10,46886,45873,74,74014,217400142,Arâches-la-Frasse,1969,1921
74,200033116,CC Cluses-Arve et Montagnes,CC,FPU,10,46886,45873,74,74189,217401892,Mont-Saxonnex,1700,1650
74,200033116,CC Cluses-Arve et Montagnes,CC,FPU,10,46886,45873,74,74252,217402528,Saint-Sigismond,622,590
74,200033116,CC Cluses-Arve et Montagnes,CC,FPU,10,46886,45873,74,74221,217402213,Le Reposoir,536,515
74,200033116,CC Cluses-Arve et Montagnes,CC,FPU,10,46886,45873,74,74196,217401967,Nancy-sur-Cluses,459,445
74,200034098,CC des Montagnes du Giffre,CC,FPU,8,12382,12079,74,74276,217402767,Taninges,3482,3406
